DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.058884903022" 
0, mujets, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.129595921593" 
0, mujets, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0265065873153" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0172162090298" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.00752176283675" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0148055545324" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0301636145024" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0136971009136" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0125063343167" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0235539608604" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0518383694054" 
0, mujets, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))-0.0106026345707" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.17887815833091736" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.056078437715768814" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.104267418384552" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.10505056381225586" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.099620640277862549" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.18846602737903595" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.15445554256439209" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.12517496943473816" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.15804597735404968" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.071551263332366943" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.022431375458836555" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.04170696809887886" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.042020224034786224" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.039848256856203079" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.075386412441730499" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.061782214790582657" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.050069987773895264" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x))))+0.063218392431735992" 
0, mujets, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0898431149657" 
0, mujets, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.103353835059" 
0, mujets, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.149954949723" 
0, mujets, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0999112096185" 
0, mujets, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.1853291057" 
0, mujets, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0994693020167" 
0, mujets, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.168908151739" 
0, mujets, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0904623018955" 
0, mujets, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0494185390874" 
0, mujets, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0359372469886" 
0, mujets, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.041341532528" 
0, mujets, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.059981977455" 
0, mujets, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0399644846811" 
0, mujets, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0741316437657" 
0, mujets, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.039787721598" 
0, mujets, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0675632608171" 
0, mujets, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0361849222611" 
0, mujets, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0197674162483" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0430405234939" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0188044073501" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0370138849935" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0754090390176" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0342427518826" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0312658358738" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.058884903022" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.129595921593" 
0, mujets, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0265065873153" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0172162090298" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.00752176283675" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0148055545324" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0301636145024" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0136971009136" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0125063343167" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0235539608604" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0518383694054" 
0, mujets, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09261*((1.+(0.00978178*x))/(1.+(0.0128512*x)))+0.0106026345707" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.19524729251861572)" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.045357257127761841)" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.04100867360830307)" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.039755795150995255)" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.034906774759292603)" 
1, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.036987699568271637)" 
1, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.049636803567409515)" 
1, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.12106438726186752)" 
1, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.20289154350757599)" 
1, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.065082430839538574)" 
1, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.015119085088372231)" 
1, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.013669557869434357)" 
1, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.01325193140655756)" 
1, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.011635591275990009)" 
1, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.012329233810305595)" 
1, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.016545601189136505)" 
1, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.040354795753955841)" 
1, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+((0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.06763051450252533)" 
1, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0319195235333" 
1, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0355815795887" 
1, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0467227427175" 
1, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.105290509381" 
1, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0361512750769" 
1, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0352634037775" 
1, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.152808601697" 
1, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.101768781604" 
1, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.042218447728" 
1, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0106398407984" 
1, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.011860526205" 
1, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0155742475727" 
1, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0350968361124" 
1, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0120504256608" 
1, comb, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0117544679304" 
1, comb, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0509362016534" 
1, comb, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0339229290311" 
1, comb, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0140728152427" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0141289398578" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0177334272508" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0167570158842" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0597536149319" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.00782145956103" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0209333147192" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.121536152988" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.175522344782" 
1, comb, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0165796093318" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.00470964670937" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.00591114237214" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0055856719609" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.019917872257" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.00260715318764" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.00697777156534" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0405120496285" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.0585074471997" 
1, comb, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))-0.00552653644282" 
1, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.19524729251861572" 
1, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.045357257127761841" 
1, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.04100867360830307" 
1, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.039755795150995255" 
1, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.034906774759292603" 
1, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.036987699568271637" 
1, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.049636803567409515" 
1, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.12106438726186752" 
1, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.20289154350757599" 
1, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.065082430839538574" 
1, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.015119085088372231" 
1, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.013669557869434357" 
1, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.01325193140655756" 
1, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.011635591275990009" 
1, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.012329233810305595" 
1, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.016545601189136505" 
1, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.040354795753955841" 
1, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18)))))))+0.06763051450252533" 
1, comb, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0319195235333" 
1, comb, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0355815795887" 
1, comb, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0467227427175" 
1, comb, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.105290509381" 
1, comb, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0361512750769" 
1, comb, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0352634037775" 
1, comb, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.152808601697" 
1, comb, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.101768781604" 
1, comb, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.042218447728" 
1, comb, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0106398407984" 
1, comb, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.011860526205" 
1, comb, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0155742475727" 
1, comb, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0350968361124" 
1, comb, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0120504256608" 
1, comb, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0117544679304" 
1, comb, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0509362016534" 
1, comb, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.83074+(0.00680675*(log(x+19)*(log(x+18)*(3-(0.427044*log(x+18))))))+0.0339229290311" 
