DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.01372494176030159)" 
0, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.012467293068766594)" 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.012924095615744591)" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.014544347301125526)" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0242422204464674)" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.040269412100315094)" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+((-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.062842302024364471)" 
0, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0296860880705" 
0, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0293529730302" 
0, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0540410565595" 
0, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0842385279448" 
0, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0332180710694" 
0, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0322650194597" 
0, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0760724967393" 
0, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.100691414655" 
0, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0312071240505" 
0, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0118744348229" 
0, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0117411887961" 
0, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0216164222621" 
0, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0336954131863" 
0, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0132872288277" 
0, comb, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0129060085767" 
0, comb, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0304289978457" 
0, comb, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0402765635213" 
0, comb, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0124828500644" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0127549120747" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0104814960877" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0274335040583" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0551273920367" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0147875767723" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0116750184568" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0383378642738" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.120596262208" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0137325966919" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00510196482944" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00419259849235" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0109734015127" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.022050956467" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00591503072666" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00467000738126" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0153351457406" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.0482385048964" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))-0.00549303859214" 
0, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.085186950862407684" 
0, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.034094996750354767" 
0, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.034312352538108826" 
0, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.031168233603239059" 
0, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.032310239970684052" 
0, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.036360867321491241" 
0, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.060605552047491074" 
0, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.10067352652549744" 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.15710575878620148" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.034074779599905014" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.013637999072670937" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.01372494176030159" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.012467293068766594" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.012924095615744591" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.014544347301125526" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.0242422204464674" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.040269412100315094" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18))))))))+0.062842302024364471" 
0, comb, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0296860880705" 
0, comb, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0293529730302" 
0, comb, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0540410565595" 
0, comb, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0842385279448" 
0, comb, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0332180710694" 
0, comb, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0322650194597" 
0, comb, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0760724967393" 
0, comb, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.100691414655" 
0, comb, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0312071240505" 
0, comb, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0118744348229" 
0, comb, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0117411887961" 
0, comb, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0216164222621" 
0, comb, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0336954131863" 
0, comb, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0132872288277" 
0, comb, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0129060085767" 
0, comb, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0304289978457" 
0, comb, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0402765635213" 
0, comb, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0124828500644" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0127549120747" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0104814960877" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0274335040583" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0551273920367" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0147875767723" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0116750184568" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0383378642738" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.120596262208" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0137325966919" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.00510196482944" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.00419259849235" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0109734015127" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.022050956467" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.00591503072666" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.00467000738126" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0153351457406" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.0482385048964" 
0, comb, up_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.09436+(-(0.00468617*(log(x+19)*(log(x+18)*(3-(0.365078*log(x+18)))))))+0.00549303859214" 
0, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))" 
0, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))" 
0, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.088436983525753021)" 
0, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.039288919419050217)" 
0, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.039518069475889206)" 
0, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.051169082522392273)" 
0, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.086502671241760254)" 
0, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.12784212827682495)" 
0, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.21189309656620026)" 
0, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.13966220617294312)" 
0, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.14917467534542084)" 
0, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.035374794155359268)" 
0, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.015715567395091057)" 
0, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.015807228162884712)" 
0, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.020467633381485939)" 
0, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.034601069986820221)" 
0, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.05113685131072998)" 
0, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.084757238626480103)" 
0, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.055864885449409485)" 
0, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.17006+((-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.059669870883226395)" 
0, mujets, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0841230657299" 
0, mujets, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0481433532172" 
0, mujets, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.204884144533" 
0, mujets, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.127777356424" 
0, mujets, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.125488943738" 
0, mujets, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.035848808613" 
0, mujets, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0788483807956" 
0, mujets, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0968287354784" 
0, mujets, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0356837796033" 
0, mujets, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0336492277858" 
0, mujets, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0192573417767" 
0, mujets, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0819536577166" 
0, mujets, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0511109458656" 
0, mujets, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.17006+(-(0.00711229*(log(x+19)*(log(x+18)*(3-(0.333847*log(x+18)))))))-0.0501955774917" 
